followers_count,following_count,tweet_count,listed_count,date_collected
121138309,148,21262,105361,2022-12-13T10:30:02
121137773,148,21262,105364,2022-12-13T10:45:02
121140120,148,21262,105366,2022-12-13T11:00:02
121142500,148,21262,105371,2022-12-13T11:15:02
121144911,148,21262,105377,2022-12-13T11:30:02
121147246,148,21262,105379,2022-12-13T11:45:02
121149724,148,21262,105367,2022-12-13T12:00:02
121152322,148,21262,105370,2022-12-13T12:15:02
121150742,148,21262,105374,2022-12-13T12:30:02
121153441,148,21262,105375,2022-12-13T12:45:02
121156065,148,21262,105378,2022-12-13T13:00:02
121158760,148,21262,105384,2022-12-13T13:15:02
121161410,148,21262,105389,2022-12-13T13:30:02
121164122,148,21262,105376,2022-12-13T13:45:02
121166935,148,21262,105383,2022-12-13T14:00:02
121163464,148,21262,105385,2022-12-13T14:15:02
121166315,148,21262,105386,2022-12-13T14:30:02
121169364,148,21262,105387,2022-12-13T14:45:02
121172482,148,21262,105389,2022-12-13T15:00:03
121175451,148,21262,105393,2022-12-13T15:15:02
121178538,148,21262,105394,2022-12-13T15:30:02
121181515,148,21262,105398,2022-12-13T15:45:02
121179669,148,21262,105380,2022-12-13T16:00:02
121182578,148,21262,105385,2022-12-13T16:15:02
121185761,148,21262,105393,2022-12-13T16:30:02
121188815,148,21262,105396,2022-12-13T16:45:02
121191950,148,21262,105399,2022-12-13T17:00:02
121194987,148,21262,105402,2022-12-13T17:15:02
121197941,148,21262,105408,2022-12-13T17:30:02
121188414,148,21262,105412,2022-12-13T17:45:02
121191325,148,21262,105384,2022-12-13T18:00:02
121194169,148,21266,105387,2022-12-13T18:15:02
121197084,148,21268,105390,2022-12-13T18:30:02
121199809,148,21269,105398,2022-12-13T18:45:02
121202594,148,21271,105399,2022-12-13T19:00:02
121205241,148,21273,105403,2022-12-13T19:15:02
121207792,148,21273,105405,2022-12-13T19:30:02
121202769,148,21274,105404,2022-12-13T19:45:02
121205516,148,21275,105391,2022-12-13T20:00:02
121208297,148,21275,105394,2022-12-13T20:15:02
121210945,148,21275,105401,2022-12-13T20:30:02
121213431,148,21276,105406,2022-12-13T20:45:03
121215979,148,21277,105412,2022-12-13T21:00:02
121218390,148,21278,105412,2022-12-13T21:15:02
121221102,148,21280,105412,2022-12-13T21:30:02
121219822,148,21281,105414,2022-12-13T21:45:02
121222120,148,21281,105402,2022-12-13T22:00:02
121224432,148,21281,105407,2022-12-13T22:15:02
121226647,148,21281,105413,2022-12-13T22:30:02
121228668,148,21281,105415,2022-12-13T22:45:02
121230853,148,21281,105416,2022-12-13T23:00:02
121230520,148,21286,105421,2022-12-13T23:15:02
121232401,148,21288,105427,2022-12-13T23:30:02
121234495,148,21289,105404,2022-12-13T23:45:02
121236553,148,21289,105410,2022-12-14T00:00:02
121238494,148,21291,105414,2022-12-14T00:15:03
121240640,148,21291,105414,2022-12-14T00:30:02
121242721,148,21291,105415,2022-12-14T00:45:02
121245118,148,21291,105419,2022-12-14T01:00:02
121245026,148,21291,105421,2022-12-14T01:15:02
121247180,148,21291,105415,2022-12-14T01:30:02
121249144,148,21291,105418,2022-12-14T01:45:02
121251122,148,21291,105427,2022-12-14T02:00:02
121253153,148,21291,105427,2022-12-14T02:15:02
121255103,148,21291,105429,2022-12-14T02:30:02
121257107,148,21291,105436,2022-12-14T02:45:02
121259086,148,21291,105436,2022-12-14T03:00:02
121198189,148,21293,105423,2022-12-14T03:15:02
121200015,148,21296,105429,2022-12-14T03:30:02
121201928,148,21297,105431,2022-12-14T03:45:02
121203918,148,21300,105436,2022-12-14T04:00:02
121205745,148,21304,105438,2022-12-14T04:15:02
121207386,148,21311,105442,2022-12-14T04:30:02
121209216,148,21314,105443,2022-12-14T04:45:02
121207544,148,21314,105429,2022-12-14T05:00:02
121209365,148,21314,105430,2022-12-14T05:15:02
121211192,148,21314,105433,2022-12-14T05:30:02
121212960,148,21314,105435,2022-12-14T05:45:02
121214731,148,21314,105440,2022-12-14T06:00:02
121216509,148,21314,105433,2022-12-14T06:15:02
121218332,148,21314,105431,2022-12-14T06:30:02
121220023,148,21315,105435,2022-12-14T06:45:02
121219260,148,21317,105414,2022-12-14T07:00:02
121221178,148,21317,105414,2022-12-14T07:15:02
121222894,148,21317,105414,2022-12-14T07:30:02
121224701,148,21317,105412,2022-12-14T07:45:02
121226591,148,21317,105414,2022-12-14T08:00:02
121228371,148,21317,105418,2022-12-14T08:15:02
121230308,148,21318,105426,2022-12-14T08:30:02
121232121,148,21319,105420,2022-12-14T08:45:02
121230764,148,21320,105424,2022-12-14T09:00:02
121232470,148,21323,105430,2022-12-14T09:15:02
121234175,148,21323,105434,2022-12-14T09:30:02
121235896,148,21322,105438,2022-12-14T09:45:02
121237712,148,21322,105446,2022-12-14T10:00:02
121239445,148,21323,105448,2022-12-14T10:15:02
121241364,148,21324,105424,2022-12-14T10:30:02
121239316,148,21324,105422,2022-12-14T10:45:02
121241246,148,21325,105424,2022-12-14T11:00:02
121243024,148,21327,105428,2022-12-14T11:15:02
121244839,148,21327,105428,2022-12-14T11:30:02
121246755,148,21330,105431,2022-12-14T11:45:02
121248728,148,21330,105436,2022-12-14T12:00:03
121250658,148,21331,105439,2022-12-14T12:15:02
121252687,148,21331,105447,2022-12-14T12:30:02
121251397,148,21331,105448,2022-12-14T12:45:02
121253579,148,21331,105454,2022-12-14T13:00:02
121255746,148,21331,105458,2022-12-14T13:15:02
121257883,148,21331,105460,2022-12-14T13:30:02
121260349,148,21331,105465,2022-12-14T13:45:02
121262744,148,21331,105472,2022-12-14T14:00:02
121265169,148,21331,105475,2022-12-14T14:15:02
121267584,148,21331,105454,2022-12-14T14:30:02
121267177,148,21331,105456,2022-12-14T14:45:02
121269784,148,21331,105456,2022-12-14T15:00:02
121272468,148,21331,105462,2022-12-14T15:15:02
121275098,148,21331,105467,2022-12-14T15:30:02
121277616,148,21331,105469,2022-12-14T15:45:02
121280254,148,21331,105474,2022-12-14T16:00:02
121282863,148,21331,105478,2022-12-14T16:15:02
121285401,148,21331,105462,2022-12-14T16:30:02
121283483,148,21331,105466,2022-12-14T16:45:02
121286086,148,21331,105471,2022-12-14T17:00:02
121288640,148,21331,105479,2022-12-14T17:15:02
121291144,148,21331,105481,2022-12-14T17:30:02
121293691,148,21331,105481,2022-12-14T17:45:02
121296294,148,21331,105485,2022-12-14T18:00:02
121298828,148,21331,105470,2022-12-14T18:15:02
121301339,148,21331,105473,2022-12-14T18:30:02
121294433,148,21331,105478,2022-12-14T18:45:02
121297067,148,21331,105480,2022-12-14T19:00:02
121299432,148,21331,105483,2022-12-14T19:15:02
121301839,148,21332,105484,2022-12-14T19:30:02
121304155,148,21332,105486,2022-12-14T19:45:02
121306627,148,21332,105487,2022-12-14T20:00:02
121309245,148,21333,105478,2022-12-14T20:15:02
121307867,148,21333,105483,2022-12-14T20:30:02
121309959,148,21333,105487,2022-12-14T20:45:03
121312441,148,21333,105489,2022-12-14T21:00:02
121314937,148,21333,105491,2022-12-14T21:15:02
121317255,148,21333,105492,2022-12-14T21:30:02
121319652,148,21333,105498,2022-12-14T21:45:02
121322177,148,21333,105485,2022-12-14T22:00:02
121324596,148,21334,105489,2022-12-14T22:15:02
121322667,148,21334,105490,2022-12-14T22:30:02
121325077,148,21334,105496,2022-12-14T22:45:02
121327445,148,21335,105497,2022-12-14T23:00:02
121329795,148,21335,105502,2022-12-14T23:15:02
121331865,148,21335,105502,2022-12-14T23:30:02
121333817,148,21335,105497,2022-12-14T23:45:02
121335726,148,21335,105499,2022-12-15T00:00:03
121337427,148,21336,105501,2022-12-15T00:15:02
121336762,148,21336,105502,2022-12-15T00:30:02
121338654,148,21336,105511,2022-12-15T00:45:02
121340317,148,21337,105509,2022-12-15T01:00:02
121342107,148,21337,105511,2022-12-15T01:15:02
121344090,148,21337,105517,2022-12-15T01:30:02
121346052,148,21337,105498,2022-12-15T01:45:02
121348045,148,21337,105497,2022-12-15T02:00:02
121335415,148,21337,105498,2022-12-15T02:15:02
121337267,148,21337,105500,2022-12-15T02:30:02
121339169,148,21337,105502,2022-12-15T02:45:02
121341124,148,21337,105503,2022-12-15T03:00:02
121343039,148,21337,105506,2022-12-15T03:15:02
121345040,148,21337,105507,2022-12-15T03:30:02
121346883,148,21337,105495,2022-12-15T03:45:02
121348734,148,21339,105494,2022-12-15T04:00:02
121305941,148,21339,105494,2022-12-15T04:15:02
121307823,148,21339,105495,2022-12-15T04:30:02
121309691,148,21339,105496,2022-12-15T04:45:02
121311398,148,21339,105494,2022-12-15T05:00:02
121313216,148,21339,105494,2022-12-15T05:15:02
121315111,148,21340,105494,2022-12-15T05:30:02
121316832,148,21340,105497,2022-12-15T05:45:02
121318508,148,21340,105497,2022-12-15T06:00:02
121320289,148,21340,105499,2022-12-15T06:15:02
121320362,148,21341,105499,2022-12-15T06:30:02
121322207,148,21341,105508,2022-12-15T06:45:02
121323880,148,21341,105509,2022-12-15T07:00:02
121325712,148,21341,105503,2022-12-15T07:15:02
121327362,148,21341,105503,2022-12-15T07:30:02
121329068,148,21341,105508,2022-12-15T07:45:02
121330970,148,21341,105511,2022-12-15T08:00:02
121330663,148,21341,105512,2022-12-15T08:15:02
121332431,148,21341,105515,2022-12-15T08:30:02
121334283,148,21341,105519,2022-12-15T08:45:02
121336137,148,21341,105522,2022-12-15T09:00:02
121337858,148,21341,105518,2022-12-15T09:15:02
121339695,148,21341,105521,2022-12-15T09:30:02
121341362,148,21341,105524,2022-12-15T09:45:02
121343040,148,21341,105526,2022-12-15T10:00:03
121342558,148,21341,105527,2022-12-15T10:15:02
121344372,148,21341,105533,2022-12-15T10:30:02
121346126,148,21341,105535,2022-12-15T10:45:02
121347965,148,21341,105537,2022-12-15T11:00:02
121349678,148,21341,105521,2022-12-15T11:15:03
121351364,148,21341,105525,2022-12-15T11:30:02
121353220,148,21341,105526,2022-12-15T11:45:02
121355157,148,21341,105529,2022-12-15T12:00:02
121341925,148,21341,105535,2022-12-15T12:15:02
121344174,148,21341,105537,2022-12-15T12:30:02
121346305,148,21341,105544,2022-12-15T12:45:02
121348585,148,21341,105518,2022-12-15T13:00:02
121350759,148,21341,105526,2022-12-15T13:15:02
121353036,148,21341,105529,2022-12-15T13:30:02
121355270,148,21341,105530,2022-12-15T13:45:02
121357568,148,21341,105532,2022-12-15T14:00:02
121347560,148,21341,105535,2022-12-15T14:15:02
121349897,148,21341,105535,2022-12-15T14:30:02
121352033,148,21341,105540,2022-12-15T14:45:02
121354408,148,21343,105522,2022-12-15T15:00:02
121356849,148,21343,105522,2022-12-15T15:15:02
121359437,148,21343,105528,2022-12-15T15:30:02
121361856,148,21343,105531,2022-12-15T15:45:02
121358458,148,21343,105531,2022-12-15T16:00:02
121360957,148,21343,105533,2022-12-15T16:15:02
121363430,148,21343,105524,2022-12-15T16:30:02
121365910,148,21343,105526,2022-12-15T16:45:02
121373736,148,21343,105526,2022-12-15T17:00:02
121379976,148,21343,105529,2022-12-15T17:15:02
121383110,148,21343,105535,2022-12-15T17:30:02
121395589,148,21343,105536,2022-12-15T17:45:02
121403541,148,21343,105540,2022-12-15T18:00:02
121461960,148,21343,105543,2022-12-15T18:15:02
121528477,148,21345,105519,2022-12-15T18:30:02
121543120,148,21347,105520,2022-12-15T18:45:02
121551549,148,21347,105523,2022-12-15T19:00:02
121555593,148,21347,105528,2022-12-15T19:15:03
121559073,148,21347,105533,2022-12-15T19:30:02
121562036,148,21347,105537,2022-12-15T19:45:02
121565866,148,21348,105540,2022-12-15T20:00:02
121568149,148,21348,105542,2022-12-15T20:15:02
121573926,148,21348,105525,2022-12-15T20:30:02
121583158,148,21349,105528,2022-12-15T20:45:02
121591442,148,21349,105527,2022-12-15T21:00:02
121604314,148,21349,105529,2022-12-15T21:15:02
121617628,148,21349,105529,2022-12-15T21:30:02
121623780,148,21349,105531,2022-12-15T21:45:02
121637247,148,21349,105533,2022-12-15T22:00:02
121651245,148,21349,105533,2022-12-15T22:15:02
121663287,148,21349,105526,2022-12-15T22:30:02
121674116,148,21349,105527,2022-12-15T22:45:02
121678390,148,21349,105529,2022-12-15T23:00:03
121681919,148,21349,105530,2022-12-15T23:15:02
121684994,148,21353,105528,2022-12-15T23:30:02
121681922,148,21353,105530,2022-12-15T23:45:02
121685134,148,21353,105533,2022-12-16T00:00:03
121690166,148,21353,105529,2022-12-16T00:15:02
121693784,148,21353,105529,2022-12-16T00:30:02
121696951,148,21353,105531,2022-12-16T00:45:02
121699818,148,21353,105532,2022-12-16T01:00:02
121702738,148,21353,105537,2022-12-16T01:15:02
121698542,148,21353,105539,2022-12-16T01:30:02
121701621,148,21353,105540,2022-12-16T01:45:02
121706243,148,21353,105543,2022-12-16T02:00:02
121710043,148,21354,105547,2022-12-16T02:15:02
121711920,148,21356,105522,2022-12-16T02:30:02
121713985,148,21356,105526,2022-12-16T02:45:02
121715895,148,21356,105529,2022-12-16T03:00:02
121650150,148,21357,105532,2022-12-16T03:15:02
121651957,148,21358,105536,2022-12-16T03:30:02
121653953,148,21362,105537,2022-12-16T03:45:02
121655800,148,21363,105546,2022-12-16T04:00:02
121657439,148,21364,105545,2022-12-16T04:15:02
121659633,148,21364,105538,2022-12-16T04:30:02
121661633,149,21367,105540,2022-12-16T04:45:02
121663382,150,21370,105547,2022-12-16T05:00:02
121658092,150,21371,105535,2022-12-16T05:15:02
121660073,150,21373,105540,2022-12-16T05:30:02
121661831,150,21373,105543,2022-12-16T05:45:02
121663577,150,21373,105516,2022-12-16T06:00:02
121665264,150,21373,105518,2022-12-16T06:15:02
121666991,150,21376,105523,2022-12-16T06:30:02
121668593,150,21377,105526,2022-12-16T06:45:02
121670161,150,21379,105523,2022-12-16T07:00:02
121669096,150,21383,105521,2022-12-16T07:15:02
121670674,149,21384,105526,2022-12-16T07:30:02
121672228,150,21387,105527,2022-12-16T07:45:02
121673966,151,21389,105521,2022-12-16T08:00:02
121675867,151,21389,105523,2022-12-16T08:15:02
121677906,151,21391,105524,2022-12-16T08:30:02
121679882,151,21391,105524,2022-12-16T08:45:02
121679679,151,21391,105527,2022-12-16T09:00:02
121681772,151,21391,105533,2022-12-16T09:15:02
121683743,151,21391,105535,2022-12-16T09:30:02
121685676,151,21391,105537,2022-12-16T09:45:02
121687724,151,21391,105526,2022-12-16T10:00:02
121689697,151,21391,105530,2022-12-16T10:15:02
121691646,151,21391,105532,2022-12-16T10:30:02
121693700,151,21391,105535,2022-12-16T10:45:02
121666571,151,21391,105536,2022-12-16T11:00:02
121668808,151,21391,105538,2022-12-16T11:15:02
121671050,151,21391,105541,2022-12-16T11:30:02
121673369,151,21391,105544,2022-12-16T11:45:02
121675668,151,21391,105527,2022-12-16T12:00:02
121677844,151,21391,105532,2022-12-16T12:15:02
121680312,151,21391,105539,2022-12-16T12:30:03
121682749,151,21391,105541,2022-12-16T12:45:02
121681148,151,21391,105544,2022-12-16T13:00:02
121683599,151,21391,105551,2022-12-16T13:15:02
121686166,151,21391,105558,2022-12-16T13:30:03
121688682,151,21391,105562,2022-12-16T13:45:02
121691085,151,21391,105535,2022-12-16T14:00:02
121693789,151,21391,105542,2022-12-16T14:15:02
121696294,151,21391,105550,2022-12-16T14:30:02
121696263,151,21391,105553,2022-12-16T14:45:02
121698947,151,21391,105557,2022-12-16T15:00:02
121701394,151,21391,105562,2022-12-16T15:15:02
121704007,151,21391,105539,2022-12-16T15:30:02
121706705,151,21391,105541,2022-12-16T15:45:02
121709192,151,21391,105546,2022-12-16T16:00:02
121711734,151,21391,105548,2022-12-16T16:15:02
121714270,151,21391,105554,2022-12-16T16:30:02
121709036,151,21391,105557,2022-12-16T16:45:02
121711529,151,21391,105569,2022-12-16T17:00:02
121714043,151,21392,105545,2022-12-16T17:15:02
121716430,151,21395,105548,2022-12-16T17:30:02
121718947,151,21395,105551,2022-12-16T17:45:02
121728672,151,21397,105566,2022-12-16T18:00:02
121741375,151,21398,105567,2022-12-16T18:15:02
121753393,151,21399,105569,2022-12-16T18:30:02
121760580,151,21401,105574,2022-12-16T18:45:02
121765165,151,21401,105587,2022-12-16T19:00:02
121767385,149,21402,105550,2022-12-16T19:15:02
121769753,149,21403,105555,2022-12-16T19:30:02
121771975,149,21405,105558,2022-12-16T19:45:02
121774070,149,21406,105566,2022-12-16T20:00:02
121776187,149,21406,105568,2022-12-16T20:15:02
121774290,149,21407,105578,2022-12-16T20:30:02
121776270,148,21409,105581,2022-12-16T20:45:02
121777897,148,21410,105591,2022-12-16T21:00:02
121779697,148,21416,105565,2022-12-16T21:15:02
121781502,148,21420,105571,2022-12-16T21:30:02
121783388,148,21421,105573,2022-12-16T21:45:02
121785374,148,21423,105582,2022-12-16T22:00:02
121787518,148,21427,105589,2022-12-16T22:15:02
121785551,148,21427,105585,2022-12-16T22:30:02
121787635,148,21427,105584,2022-12-16T22:45:02
121789795,148,21427,105575,2022-12-16T23:00:02
121791962,148,21427,105581,2022-12-16T23:15:02
121794017,148,21427,105584,2022-12-16T23:30:02
121796169,148,21427,105586,2022-12-16T23:45:02
121798350,148,21429,105589,2022-12-17T00:00:03
121800316,148,21430,105591,2022-12-17T00:15:02
121798753,148,21430,105596,2022-12-17T00:30:02
121800566,148,21430,105598,2022-12-17T00:45:02
121802280,148,21430,105583,2022-12-17T01:00:02
121804173,148,21430,105588,2022-12-17T01:15:02
121805955,148,21430,105590,2022-12-17T01:30:02
121807736,148,21430,105596,2022-12-17T01:45:02
121809710,148,21430,105599,2022-12-17T02:00:02
121809794,149,21430,105601,2022-12-17T02:15:02
121811539,149,21430,105605,2022-12-17T02:30:02
121813478,149,21432,105611,2022-12-17T02:45:02
121815436,149,21432,105583,2022-12-17T03:00:02
121817229,149,21433,105587,2022-12-17T03:15:02
121819086,149,21433,105587,2022-12-17T03:30:02
121820894,149,21433,105592,2022-12-17T03:45:02
121822847,149,21433,105596,2022-12-17T04:00:03
121822279,149,21433,105603,2022-12-17T04:15:02
121824081,149,21433,105605,2022-12-17T04:30:02
121825886,149,21433,105608,2022-12-17T04:45:02
121827653,149,21433,105588,2022-12-17T05:00:02
121829396,149,21434,105589,2022-12-17T05:15:02
121831018,149,21437,105591,2022-12-17T05:30:02
121832761,149,21437,105594,2022-12-17T05:45:02
121832992,149,21437,105599,2022-12-17T06:00:02
121834656,149,21437,105607,2022-12-17T06:15:02
121836532,149,21437,105606,2022-12-17T06:30:02
121838321,149,21438,105588,2022-12-17T06:45:02
121840232,149,21438,105591,2022-12-17T07:00:02
121842118,149,21439,105592,2022-12-17T07:15:02
121843954,149,21441,105592,2022-12-17T07:30:02
121845845,149,21441,105596,2022-12-17T07:45:02
121845126,149,21441,105600,2022-12-17T08:00:03
121846918,149,21441,105584,2022-12-17T08:15:02
121848873,149,21444,105585,2022-12-17T08:30:02
121850779,149,21447,105590,2022-12-17T08:45:02
121852621,149,21449,105596,2022-12-17T09:00:02
121854348,149,21450,105597,2022-12-17T09:15:02
121856220,149,21452,105606,2022-12-17T09:30:02
121856431,149,21452,105613,2022-12-17T09:45:02
121858213,149,21452,105611,2022-12-17T10:00:02
121860059,149,21452,105588,2022-12-17T10:15:02
121861916,149,21452,105587,2022-12-17T10:30:02
121863797,149,21452,105593,2022-12-17T10:45:02
121865678,149,21452,105596,2022-12-17T11:00:02
121867760,149,21452,105597,2022-12-17T11:15:02
121838311,149,21452,105599,2022-12-17T11:30:02
121840311,149,21452,105602,2022-12-17T11:45:02
121842376,149,21452,105595,2022-12-17T12:00:02
121844395,149,21452,105599,2022-12-17T12:15:02
121846552,149,21452,105605,2022-12-17T12:30:02
121848795,149,21452,105610,2022-12-17T12:45:02
121850905,149,21452,105616,2022-12-17T13:00:02
121853195,149,21452,105617,2022-12-17T13:15:02
121823599,149,21452,105619,2022-12-17T13:30:02
121825976,149,21452,105613,2022-12-17T13:45:02
121828345,149,21452,105601,2022-12-17T14:00:02
121831464,149,21452,105604,2022-12-17T14:15:02
121835062,149,21452,105607,2022-12-17T14:30:02
121840178,149,21452,105615,2022-12-17T14:45:02
121846844,149,21452,105619,2022-12-17T15:00:02
121851520,149,21452,105624,2022-12-17T15:15:02
121815758,149,21452,105623,2022-12-17T15:30:02
121820292,149,21452,105627,2022-12-17T15:45:02
121825396,149,21452,105606,2022-12-17T16:00:02
121832258,149,21452,105607,2022-12-17T16:15:02
121837830,149,21452,105612,2022-12-17T16:30:02
121843734,149,21452,105617,2022-12-17T16:45:02
121854117,149,21452,105619,2022-12-17T17:00:02
121863372,149,21452,105619,2022-12-17T17:15:03
121870271,149,21452,105627,2022-12-17T17:30:02
121874302,149,21452,105630,2022-12-17T17:45:02
121876853,149,21452,105611,2022-12-17T18:00:02
121879363,149,21452,105610,2022-12-17T18:15:02
121881768,149,21452,105614,2022-12-17T18:30:02
121884049,149,21453,105620,2022-12-17T18:45:02
121886362,149,21453,105626,2022-12-17T19:00:02
121888720,149,21453,105628,2022-12-17T19:15:02
121886286,149,21457,105632,2022-12-17T19:30:02
121888441,150,21457,105635,2022-12-17T19:45:02
121890649,150,21457,105610,2022-12-17T20:00:02
121892597,151,21459,105611,2022-12-17T20:15:02
121894765,151,21460,105618,2022-12-17T20:30:02
121897000,151,21461,105616,2022-12-17T20:45:02
121899140,151,21461,105618,2022-12-17T21:00:02
121901115,151,21461,105617,2022-12-17T21:15:02
121900819,151,21461,105619,2022-12-17T21:30:02
121902688,151,21462,105621,2022-12-17T21:45:02
121904487,151,21463,105597,2022-12-17T22:00:02
121906332,151,21465,105601,2022-12-17T22:15:02
121908522,151,21467,105600,2022-12-17T22:30:02
121910763,151,21466,105602,2022-12-17T22:45:02
121912792,151,21466,105603,2022-12-17T23:00:02
121914877,151,21466,105605,2022-12-17T23:15:02
121914682,151,21467,105609,2022-12-17T23:30:02
121916421,151,21471,105597,2022-12-17T23:45:02
121918127,151,21473,105600,2022-12-18T00:00:03
121919778,151,21475,105601,2022-12-18T00:15:03
121921415,151,21477,105599,2022-12-18T00:30:02
121923097,151,21478,105601,2022-12-18T00:45:02
121923074,151,21478,105604,2022-12-18T01:00:02
121924661,151,21479,105607,2022-12-18T01:15:02
121926379,151,21479,105609,2022-12-18T01:30:02
121928014,151,21479,105605,2022-12-18T01:45:02
121929623,151,21479,105608,2022-12-18T02:00:02
121931209,151,21479,105612,2022-12-18T02:15:02
121932866,151,21479,105618,2022-12-18T02:30:02
121934387,151,21479,105621,2022-12-18T02:45:02
121879550,151,21479,105623,2022-12-18T03:00:02
121881036,151,21479,105627,2022-12-18T03:15:03
121882631,151,21479,105628,2022-12-18T03:30:02
121884182,151,21479,105613,2022-12-18T03:45:02
121885750,151,21480,105614,2022-12-18T04:00:02
121887244,151,21481,105613,2022-12-18T04:15:02
121888714,151,21483,105618,2022-12-18T04:30:02
121890190,151,21483,105621,2022-12-18T04:45:02
121886803,151,21486,105625,2022-12-18T05:00:02
121888398,151,21487,105627,2022-12-18T05:15:02
121889940,151,21490,105627,2022-12-18T05:30:02
121891552,151,21491,105632,2022-12-18T05:45:02
121893122,151,21491,105635,2022-12-18T06:00:02
121894734,151,21492,105637,2022-12-18T06:15:02
121896440,151,21492,105642,2022-12-18T06:30:02
121898119,151,21493,105644,2022-12-18T06:45:02
121897791,151,21493,105645,2022-12-18T07:00:02
121899455,151,21493,105645,2022-12-18T07:15:02
121901119,151,21493,105629,2022-12-18T07:30:02
121902787,151,21494,105628,2022-12-18T07:45:02
121904393,151,21494,105629,2022-12-18T08:00:02
121905965,151,21494,105628,2022-12-18T08:15:02
121905923,151,21494,105629,2022-12-18T08:30:02
121907614,151,21494,105633,2022-12-18T08:45:02
121909170,151,21494,105636,2022-12-18T09:00:02
121910831,151,21494,105639,2022-12-18T09:15:02
121912590,151,21494,105639,2022-12-18T09:30:02
121914315,151,21494,105632,2022-12-18T09:45:02
121915967,151,21494,105635,2022-12-18T10:00:02
121917630,151,21494,105637,2022-12-18T10:15:02
121873777,151,21494,105640,2022-12-18T10:30:02
121875447,151,21494,105641,2022-12-18T10:45:02
121877124,151,21494,105642,2022-12-18T11:00:02
121878769,151,21494,105645,2022-12-18T11:15:02
121880413,151,21494,105645,2022-12-18T11:30:02
121882123,151,21494,105633,2022-12-18T11:45:02
121883906,151,21494,105635,2022-12-18T12:00:02
121885591,151,21494,105638,2022-12-18T12:15:02
121882725,151,21494,105639,2022-12-18T12:30:02
121884574,151,21494,105638,2022-12-18T12:45:02
121886776,151,21494,105637,2022-12-18T13:00:02
121888949,151,21494,105632,2022-12-18T13:15:02
121891165,151,21494,105639,2022-12-18T13:30:02
121893462,151,21494,105647,2022-12-18T13:45:02
121895973,151,21493,105652,2022-12-18T14:00:02
121896238,151,21494,105656,2022-12-18T14:15:02
121898609,151,21495,105663,2022-12-18T14:30:02
121901599,151,21496,105667,2022-12-18T14:45:02
121911774,151,21497,105671,2022-12-18T15:00:02
121919451,151,21497,105649,2022-12-18T15:15:02
121925199,151,21498,105652,2022-12-18T15:30:02
121932648,151,21498,105652,2022-12-18T15:45:02
121926623,151,21498,105657,2022-12-18T16:00:03
121933472,151,21500,105662,2022-12-18T16:15:02
121939849,151,21500,105714,2022-12-18T16:30:02
121945222,151,21500,105714,2022-12-18T16:45:02
121950474,151,21502,105713,2022-12-18T17:00:02
121956927,151,21502,105697,2022-12-18T17:15:02
121963735,151,21502,105699,2022-12-18T17:30:02
121964286,151,21505,105699,2022-12-18T17:45:02
121970494,151,21505,105707,2022-12-18T18:00:02
121974325,151,21506,105714,2022-12-18T18:15:02
121978072,151,21506,105716,2022-12-18T18:30:02
121981121,151,21506,105721,2022-12-18T18:45:02
121984237,151,21506,105702,2022-12-18T19:00:02
121987719,151,21506,105705,2022-12-18T19:15:02
121987328,151,21506,105705,2022-12-18T19:30:02
121990406,151,21506,105704,2022-12-18T19:45:02
121993238,151,21506,105706,2022-12-18T20:00:02
121996056,151,21507,105713,2022-12-18T20:15:02
121998691,151,21507,105712,2022-12-18T20:30:02
122001407,151,21507,105712,2022-12-18T20:45:02
122004021,151,21508,105697,2022-12-18T21:00:02
122006571,151,21508,105704,2022-12-18T21:15:02
